trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2026-02-10,603618,杭电股份,沪市主板,电网设备,14.64,-2.9178,27.4051,2026-02-25,0.0341530054644809,上涨,1.0,0.694563858160418,0.305436141839582,0.2,0.5,2,0.0,,0.694563858160418,1,2,62.0,0.0,LightGBM,2026-02-10,2025-02-10,2026-02-02,49755,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,27.4051,0.3394327538883808,0.74910394265233,0.0576347920985734,0.9106901216629648,0.4285714285714285,-0.1848366071428571,0.5555555555555556,-0.6305777777777778,0,0,0,0,0,0.9955357142857143,1.0,0.9954545454545455,0.9776785714285714,0.96875,6,0.6261559016376529,0.37384409836234705,0,0,0,0,4,2,低风险,低风险,1,0,1,0,0,0,1,,Top1,1,只保留Top1,2,0
2026-02-10,601069,西部黄金,沪市主板,贵金属,34.54,-1.8471,2.4001,2026-02-25,0.039085118702953,上涨,1.0,0.6614502290224358,0.3385497709775642,0.2,0.5,3,0.0,,0.6614502290224358,1,3,58.0,0.0,LightGBM,2026-02-10,2025-02-10,2026-02-02,49755,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,2.4001,-0.1297556059460821,0.1575067024128686,0.0255031964416145,0.2535079513445505,0.4285714285714285,-0.1848366071428571,0.0,-2.0379666666666667,0,0,0,0,0,0.6696428571428571,0.008928571428571428,0.9090909090909091,0.7232142857142857,0.39732142857142855,6,0.6261559016376529,0.37384409836234705,0,0,0,0,4,2,低风险,低风险,0,1,0,0,0,0,1,,Top1,1,只保留Top1,3,0
2026-02-11,002842,翔鹭钨业,深市主板,小金属,35.01,9.9906,9.199,2026-02-26,0.0791202513567552,上涨,1.0,0.6903229605233495,0.3096770394766505,0.2,0.5,1,0.0,,0.6903229605233495,1,1,31.0,1.0,LightGBM,2026-02-11,2025-02-11,2026-02-03,49769,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,9.199,0.3063432835820894,1.0120689655172417,0.0550707879917683,0.9999999999432784,0.4241071428571428,0.0427620535714285,0.75,5.57105,1,0,3,0,11,0.9464285714285714,0.9955357142857143,1.0,0.9642857142857143,1.0,6,0.44763734367144425,0.5523626563285559,1,0,0,0,1,5,中性,中风险,1,0,0,0,0,0,1,,Top1,1,只保留Top1,1,0
2026-02-11,002552,宝鼎科技,深市主板,元件,20.17,3.6485,4.0408,2026-02-26,0.0322260783341594,上涨,1.0,0.6758145969275868,0.3241854030724131,0.2,0.5,2,0.0,,0.6758145969275868,1,2,74.0,0.0,LightGBM,2026-02-11,2025-02-11,2026-02-03,49769,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,4.0408,0.0049825610363727,0.1021857923497269,0.043288457858655,0.4374999999088544,0.4241071428571428,0.0427620535714285,0.5714285714285714,0.3989,1,0,3,0,11,0.8303571428571429,0.5044642857142857,0.8636363636363636,0.9196428571428571,0.6026785714285714,6,0.44763734367144425,0.5523626563285559,1,0,0,0,1,5,中性,中风险,0,0,0,0,0,0,0,1.0,Top1,1,只保留Top1,2,1
2026-02-11,600330,天通股份,沪市主板,电子化学品Ⅱ,17.17,-0.0582,11.6495,2026-02-26,0.022714036109493,上涨,1.0,0.6708075125279447,0.3291924874720553,0.2,0.5,3,0.0,,0.6708075125279447,1,3,92.0,0.0,LightGBM,2026-02-11,2025-02-11,2026-02-03,49769,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,11.6495,0.0135773317591498,0.3330745341614907,0.0592278089790362,0.8010752687095333,0.4241071428571428,0.0427620535714285,0.0,-0.0582,1,0,3,0,11,0.9776785714285714,0.6696428571428571,0.9681818181818181,0.9866071428571429,0.90625,6,0.44763734367144425,0.5523626563285559,1,0,0,0,1,5,中性,中风险,1,1,1,0,0,0,1,,Top1,1,只保留Top1,3,0
2026-02-12,600206,有研新材,沪市主板,半导体,22.68,2.8571,3.3924,2026-02-27,0.1450617283950617,上涨,1.0,0.6265281337397405,0.3734718662602595,0.2,0.5,1,0.0,,0.6265281337397405,1,1,11.0,1.0,LightGBM,2026-02-12,2025-02-12,2026-02-04,49783,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,3.3924,0.1009708737864076,0.0389372423270728,0.0178783490937386,0.6073298427729503,0.5,0.3170794642857143,1.0,2.14022,1,0,2,0,11,0.7678571428571429,0.9419642857142857,0.7239819004524887,0.6517857142857143,0.7589285714285714,6,0.30840299313593417,0.6915970068640659,4,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,1.0,Top2,2,Top分数接近，分散到Top2,1,1
2026-02-12,603355,莱克电气,沪市主板,小家电,30.88,-1.1524,0.356,2026-02-27,0.0064766839378238,上涨,1.0,0.6173269873314019,0.3826730126685981,0.2,0.5,2,0.0,,0.6173269873314019,1,2,125.0,0.0,LightGBM,2026-02-12,2025-02-12,2026-02-04,49783,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,0.356,-0.0858496151568976,-0.128668171557562,0.0121617459359834,0.0098522167475549,0.5,0.3170794642857143,0.25,-0.947975,1,0,2,0,11,0.03125,0.03571428571428571,0.05429864253393665,0.3482142857142857,0.044642857142857144,6,0.30840299313593417,0.6915970068640659,4,0,0,0,0,6,中性,高风险,0,1,0,0,0,0,1,,Top2,2,Top分数接近，分散到Top2,2,0
2026-02-12,002552,宝鼎科技,深市主板,元件,20.35,0.8924,2.427,2026-02-27,0.0398034398034397,上涨,1.0,0.6102902228132673,0.3897097771867327,0.2,0.5,3,0.0,,0.6102902228132673,1,3,57.0,0.0,LightGBM,2026-02-12,2025-02-12,2026-02-04,49783,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,2.427,0.0175,0.0824468085106382,0.043267821266106,0.4749999999010418,0.5,0.3170794642857143,0.5714285714285714,0.8095999999999999,1,0,2,0,11,0.6205357142857143,0.5267857142857143,0.8371040723981901,0.9419642857142857,0.6428571428571429,6,0.30840299313593417,0.6915970068640659,4,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,2.0,Top2,2,Top分数接近，分散到Top2,3,1
2026-02-13,603618,杭电股份,沪市主板,电网设备,14.51,-9.9876,17.1054,2026-03-02,0.2632667126119916,上涨,1.0,0.6549938934520594,0.3450061065479406,0.2,0.5,1,0.0,,0.6549938934520594,1,1,2.0,1.0,LightGBM,2026-02-13,2025-02-13,2026-02-05,49800,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,17.1054,0.0583515681983952,0.7050528789659225,0.0804969060136329,0.7457627117801396,0.2857142857142857,-0.7116357142857143,0.1111111111111111,-2.6761555555555554,1,0,1,0,11,0.9821428571428571,0.8883928571428571,0.9954954954954955,1.0,0.9196428571428571,6,0.3465912941664588,0.6534087058335413,4,0,0,0,1,5,中性,高风险,0,1,1,0,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2026-02-13,600176,中国巨石,沪市主板,玻璃玻纤,25.73,-6.3683,3.3081,2026-03-02,0.1018266614846483,上涨,1.0,0.6394042059712799,0.3605957940287201,0.2,0.5,2,0.0,,0.6394042059712799,1,2,33.0,1.0,LightGBM,2026-02-13,2025-02-13,2026-02-05,49800,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,3.3081,0.1700773078672124,0.3700745473908413,0.0622297527177176,0.775160599488741,0.2857142857142857,-0.7116357142857143,0.0,-6.3683,1,0,1,0,11,0.7767857142857143,0.9732142857142857,0.9819819819819819,0.9776785714285714,0.9285714285714286,6,0.3465912941664588,0.6534087058335413,4,0,0,0,1,5,中性,高风险,0,1,1,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2026-02-13,920046,亿能电力,北交所,电网设备,26.86,-4.34,17.75,2026-03-02,0.0908413998510797,上涨,1.0,0.6185387052393905,0.3814612947606095,0.2,0.5,3,0.0,,0.6185387052393905,1,3,37.0,1.0,LightGBM,2026-02-13,2025-02-13,2026-02-05,49800,243,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,17.75,-0.0161172161172161,0.4241781548250265,0.0457350207877519,0.6265452179162949,0.2857142857142857,-0.7116357142857143,0.1111111111111111,-2.6761555555555554,1,0,1,0,11,0.9866071428571429,0.2767857142857143,0.9864864864864865,0.9464285714285714,0.7946428571428571,6,0.3465912941664588,0.6534087058335413,4,0,0,0,1,5,中性,高风险,0,1,0,0,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2026-02-24,600330,天通股份,沪市主板,电子化学品Ⅱ,18.28,9.988,4.3179,2026-03-03,-0.0180525164113786,下跌,0.0,0.7216366818219899,0.2783633181780101,0.2,0.5,1,0.0,,0.7216366818219899,1,1,71.0,0.0,LightGBM,2026-02-24,2025-02-24,2026-02-06,48616,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,4.3179,0.0721407624633432,0.4371069182389937,0.0652179237944675,0.9502688170765772,0.695067264573991,1.416577130044843,1.0,9.988,0,1,0,1,11,0.8295964125560538,0.9192825112107623,0.9773755656108597,0.9820627802690582,0.9641255605381166,6,0.11573167425111312,0.8842683257488869,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,1,1,,Top1,1,只保留Top1,1,0
2026-02-24,002552,宝鼎科技,深市主板,元件,20.45,3.7018,2.2508,2026-03-03,-0.0171149144254277,下跌,0.0,0.6714205729770694,0.3285794270229306,0.2,0.5,2,0.0,,0.6714205729770694,1,2,70.0,0.0,LightGBM,2026-02-24,2025-02-24,2026-02-06,48616,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,2.2508,-0.0234001910219676,0.09241452991453,0.0465326974477354,0.4524886876804322,0.695067264573991,1.416577130044843,0.8571428571428571,3.120771428571429,0,1,0,1,11,0.515695067264574,0.2242152466367713,0.8416289592760181,0.9147982062780269,0.5695067264573991,6,0.11573167425111312,0.8842683257488869,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,1.0,Top1,1,只保留Top1,2,1
2026-02-24,603211,晋拓股份,沪市主板,汽车零部件,22.8,4.0146,2.4967,2026-03-03,-0.0666666666666666,下跌,0.0,0.6588567681192548,0.3411432318807452,0.2,0.5,3,0.0,,0.6588567681192548,1,3,154.0,0.0,LightGBM,2026-02-24,2025-02-24,2026-02-06,48616,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,2.4967,0.0133333333333334,-0.0013140604467803,0.0252859360041558,0.3697916665703672,0.695067264573991,1.416577130044843,0.6818181818181818,1.0762636363636364,0,1,0,1,11,0.57847533632287,0.6053811659192825,0.6289592760180995,0.726457399103139,0.49327354260089684,6,0.11573167425111312,0.8842683257488869,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,0,0,2.0,Top1,1,只保留Top1,3,0
2026-02-25,002378,章源钨业,深市主板,小金属,33.55,10.0,6.6039,2026-03-04,0.3406855439642324,上涨,1.0,0.7028748382064001,0.2971251617935999,0.2,0.5,1,0.0,,0.7028748382064001,1,1,2.0,1.0,LightGBM,2026-02-25,2025-02-25,2026-02-09,48631,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,6.6039,0.3350576999602068,0.7276004119464468,0.053891796300202,0.9999999999311768,0.6367713004484304,0.7313923766816144,1.0,6.825025,0,1,0,2,11,0.8968609865470852,1.0,0.995475113122172,0.9596412556053812,1.0,6,0.06762865983262774,0.9323713401673722,6,0,0,0,0,6,中性,高风险,0,0,0,0,0,1,1,,不出手,0,Top候选全部脆弱,1,0
2026-02-25,600330,天通股份,沪市主板,电子化学品Ⅱ,17.42,-4.7046,12.5047,2026-03-04,0.0034443168771525,上涨,1.0,0.6681413645664592,0.3318586354335407,0.2,0.5,2,0.0,,0.6681413645664592,1,2,38.0,1.0,LightGBM,2026-02-25,2025-02-25,2026-02-09,48631,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,12.5047,0.0139697322467986,0.5213973799126641,0.0712209083864046,0.8171052630503812,0.6367713004484304,0.7313923766816144,0.0,-4.7046,0,1,0,2,11,0.9730941704035875,0.5381165919282511,0.9819004524886877,0.9865470852017937,0.8475336322869955,6,0.06762865983262774,0.9323713401673722,6,0,0,0,0,6,中性,高风险,1,1,1,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2026-02-25,603618,杭电股份,沪市主板,电网设备,15.14,-4.1772,21.8059,2026-03-04,0.3599735799207397,上涨,1.0,0.6613874391752957,0.3386125608247042,0.2,0.5,3,0.0,,0.6613874391752957,1,3,1.0,1.0,LightGBM,2026-02-25,2025-02-25,2026-02-09,48631,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,21.8059,0.0341530054644809,0.7068771138669676,0.079501088715916,0.8169491524500622,0.6367713004484304,0.7313923766816144,0.4444444444444444,-0.3688666666666667,0,1,0,2,11,0.9955156950672646,0.7219730941704036,0.9909502262443439,1.0,0.8430493273542601,6,0.06762865983262774,0.9323713401673722,6,0,0,0,0,6,中性,高风险,1,0,1,0,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2026-02-26,603355,莱克电气,沪市主板,小家电,30.68,-2.1372,0.437,2026-03-05,0.0710560625814862,上涨,1.0,0.7451888293689896,0.2548111706310104,0.2,0.5,1,0.0,,0.7451888293689896,1,1,12.0,1.0,LightGBM,2026-02-26,2025-02-26,2026-02-10,48648,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,0.437,-0.0179257362355953,-0.1617486338797814,0.0138317008511311,0.0213776722064871,0.484304932735426,0.365609865470852,0.25,-1.501575,0,1,0,3,11,0.04035874439461883,0.18385650224215247,0.03153153153153153,0.4484304932735426,0.017937219730941704,6,0.07986771571040162,0.9201322842895984,6,0,0,3,0,3,高位回落,高风险,0,1,0,0,0,0,1,,不出手,0,长假节后市场宽度不足,1,0
2026-02-26,603618,杭电股份,沪市主板,电网设备,16.5,8.9828,13.973,2026-03-05,0.2618181818181817,上涨,1.0,0.6861720473905695,0.3138279526094305,0.2,0.5,2,0.0,,0.6861720473905695,1,2,1.0,1.0,LightGBM,2026-02-26,2025-02-26,2026-02-10,48648,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,13.973,0.049618320610687,0.8707482993197277,0.0830040063897275,0.9706214688168788,0.484304932735426,0.365609865470852,1.0,2.4428,0,1,0,3,11,0.9730941704035875,0.757847533632287,1.0,1.0,0.9730941704035875,6,0.07986771571040162,0.9201322842895984,6,0,0,3,0,3,高位回落,高风险,0,0,0,0,0,0,0,1.0,不出手,0,长假节后市场宽度不足,2,0
2026-02-26,600330,天通股份,沪市主板,电子化学品Ⅱ,17.56,0.8037,12.67,2026-03-05,-0.0392938496583141,下跌,0.0,0.6860382767703763,0.3139617232296237,0.2,0.5,3,0.0,,0.6860382767703763,1,3,88.0,0.0,LightGBM,2026-02-26,2025-02-26,2026-02-10,48648,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,12.67,0.022714036109493,0.4670008354218879,0.0711628104803195,0.8159057436206324,0.484304932735426,0.365609865470852,1.0,0.8037,0,1,0,3,11,0.9596412556053812,0.5919282511210763,0.9819819819819819,0.9955156950672646,0.8071748878923767,6,0.07986771571040162,0.9201322842895984,6,0,0,3,0,3,高位回落,高风险,0,0,0,0,0,0,0,2.0,不出手,0,长假节后市场宽度不足,3,0
2026-02-27,603685,晨丰科技,沪市主板,光学光电子,28.78,1.1244,2.08,2026-03-06,0.0121612230715775,上涨,1.0,0.7637116495795445,0.2362883504204554,0.2,0.5,1,0.0,,0.7637116495795445,1,1,40.0,1.0,LightGBM,2026-02-27,2025-02-27,2026-02-11,48665,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,2.08,0.1986672219908372,0.4572151898734178,0.0356431977233356,0.9621676890631732,0.5246636771300448,0.4176641255605381,0.6666666666666666,1.1235333333333333,0,0,0,0,0,0.515695067264574,0.9910313901345291,0.9864864864864865,0.8385650224215246,0.9461883408071748,6,0.2145731098793624,0.7854268901206375,6,0,0,1,0,5,中性,高风险,0,0,0,0,0,0,0,1.0,Top1,1,只保留Top1,1,1
2026-02-27,603618,杭电股份,沪市主板,电网设备,18.15,10.0,20.6217,2026-03-06,0.056198347107438,上涨,1.0,0.7591322157564366,0.2408677842435633,0.2,0.5,2,0.0,,0.7591322157564366,1,2,22.0,1.0,LightGBM,2026-02-27,2025-02-27,2026-02-11,48665,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,20.6217,0.1259305210918113,1.0393258426966288,0.0921069535976294,0.9999999999023438,0.5246636771300448,0.4176641255605381,0.3333333333333333,0.5764222222222223,0,0,0,0,0,0.9910313901345291,0.9372197309417041,1.0,1.0,0.9910313901345291,6,0.2145731098793624,0.7854268901206375,6,0,0,1,0,5,中性,高风险,1,0,0,0,0,1,1,,Top1,1,只保留Top1,2,0
2026-02-27,600330,天通股份,沪市主板,电子化学品Ⅱ,17.15,-2.3349,8.1352,2026-03-06,-0.0507288629737607,下跌,0.0,0.7237518942718352,0.2762481057281648,0.2,0.5,3,0.0,,0.7237518942718352,1,3,137.0,0.0,LightGBM,2026-02-27,2025-02-27,2026-02-11,48665,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,8.1352,-0.0472222222222222,0.3022019741837509,0.0677685895714647,0.7555228275765061,0.5246636771300448,0.4176641255605381,0.0,-2.3349,0,0,0,0,0,0.9103139013452914,0.05829596412556054,0.9819819819819819,0.9955156950672646,0.7757847533632287,6,0.2145731098793624,0.7854268901206375,6,0,0,1,0,5,中性,高风险,0,1,1,0,0,0,1,,Top1,1,只保留Top1,3,0
